Timestamp,Congestion Event,cwnd,sshthresh
2020-04-21 16:34:07.422297,Triple Duplicate,1460,2190
2020-04-21 16:34:07.422297,,2190,2190
2020-04-21 16:34:07.422297,,3650,2190
2020-04-21 16:34:07.422298,,5110,2190
2020-04-21 16:34:07.422298,Triple Duplicate,1460,2555
2020-04-21 16:34:07.422298,,2555,2555
2020-04-21 16:34:07.422299,,4015,2555
2020-04-21 16:34:07.422299,Triple Duplicate,1460,2007
2020-04-21 16:34:07.423446,Retransmission,1460,1460
2020-04-21 16:34:07.423484,,2920,1460
2020-04-21 16:34:07.423485,,4380,1460
2020-04-21 16:34:07.423485,Triple Duplicate,1460,2190
2020-04-21 16:34:07.423486,,2190,2190
2020-04-21 16:34:07.423486,,3650,2190
2020-04-21 16:34:07.423486,Triple Duplicate,1460,1825
2020-04-21 16:34:07.425728,Retransmission,1460,1460
2020-04-21 16:34:07.425730,Retransmission,1460,1460
2020-04-21 16:34:07.425764,,2920,1460
2020-04-21 16:34:07.425765,Triple Duplicate,1460,1460
2020-04-21 16:34:07.425765,,2920,1460
2020-04-21 16:34:07.425765,,4380,1460
2020-04-21 16:34:07.425795,,5840,1460
2020-04-21 16:34:07.425795,Triple Duplicate,1460,2920
2020-04-21 16:34:07.425795,,2920,2920
2020-04-21 16:34:07.425796,,4380,2920
2020-04-21 16:34:07.425796,Triple Duplicate,1460,2190
2020-04-21 16:34:07.425796,,2190,2190
2020-04-21 16:34:07.425796,,3650,2190
2020-04-21 16:34:07.425797,Triple Duplicate,1460,1825
2020-04-21 16:34:07.425797,,1825,1825
2020-04-21 16:34:07.425797,,3285,1825
2020-04-21 16:34:07.425798,Triple Duplicate,1460,1642
2020-04-21 16:34:07.425798,,1642,1642
2020-04-21 16:34:07.425798,,3102,1642
2020-04-21 16:34:07.425799,,4562,1642
2020-04-21 16:34:07.425799,Triple Duplicate,1460,2281
2020-04-21 16:34:07.425799,,2281,2281
2020-04-21 16:34:07.425800,Triple Duplicate,1460,1460
2020-04-21 16:34:07.427588,Retransmission,1460,1460
2020-04-21 16:34:07.427590,Retransmission,1460,1460
2020-04-21 16:34:07.427627,,2920,1460
2020-04-21 16:34:07.427627,,4380,1460
2020-04-21 16:34:07.427628,,5840,1460
2020-04-21 16:34:07.427628,,7300,1460
2020-04-21 16:34:07.427628,Triple Duplicate,1460,3650
2020-04-21 16:34:07.427629,Triple Duplicate,1460,1460
2020-04-21 16:34:07.427629,,2920,1460
2020-04-21 16:34:07.427630,,4380,1460
2020-04-21 16:34:07.427646,Triple Duplicate,1460,2190
2020-04-21 16:34:07.427646,,2190,2190
2020-04-21 16:34:07.427647,,3650,2190
2020-04-21 16:34:07.427647,,5110,2190
2020-04-21 16:34:07.427647,Triple Duplicate,1460,2555
2020-04-21 16:34:07.427678,Triple Duplicate,1460,1460
2020-04-21 16:34:07.427678,,2920,1460
2020-04-21 16:34:07.427679,,4380,1460
2020-04-21 16:34:07.427679,,5840,1460
2020-04-21 16:34:07.427679,Triple Duplicate,1460,2920
2020-04-21 16:34:07.427680,,2920,2920
2020-04-21 16:34:07.427680,,4380,2920
2020-04-21 16:34:07.427680,Triple Duplicate,1460,2190
2020-04-21 16:34:07.427681,,2190,2190
2020-04-21 16:34:07.427681,,3650,2190
2020-04-21 16:34:07.427681,Triple Duplicate,1460,1825
2020-04-21 16:34:07.428127,Retransmission,1460,1460
2020-04-21 16:34:07.428178,,2920,1460
2020-04-21 16:34:07.428179,,4380,1460
2020-04-21 16:34:07.428179,Triple Duplicate,1460,2190
2020-04-21 16:34:07.428179,,2190,2190
2020-04-21 16:34:07.428180,,3650,2190
2020-04-21 16:34:07.428180,,5110,2190
2020-04-21 16:34:07.428180,Triple Duplicate,1460,2555
2020-04-21 16:34:07.428181,,2555,2555
2020-04-21 16:34:07.428181,Triple Duplicate,1460,1460
2020-04-21 16:34:07.428181,,2920,1460
2020-04-21 16:34:07.428182,,4380,1460
2020-04-21 16:34:07.428182,Triple Duplicate,1460,2190
2020-04-21 16:34:07.428182,,2190,2190
2020-04-21 16:34:07.428183,Triple Duplicate,1460,1460
2020-04-21 16:34:07.428183,,2920,1460
2020-04-21 16:34:07.428183,,4380,1460
2020-04-21 16:34:07.428184,,5840,1460
2020-04-21 16:34:07.428184,Triple Duplicate,1460,2920
2020-04-21 16:34:07.430185,Retransmission,1460,1460
2020-04-21 16:34:07.430217,,2920,1460
2020-04-21 16:34:07.430217,,4380,1460
2020-04-21 16:34:07.430218,Triple Duplicate,1460,2190
2020-04-21 16:34:07.430815,Retransmission,1460,1460
2020-04-21 16:34:07.430868,,2920,1460
2020-04-21 16:34:07.430869,,4380,1460
2020-04-21 16:34:07.430869,Triple Duplicate,1460,2190
2020-04-21 16:34:07.430869,,2190,2190
2020-04-21 16:34:07.430870,,3650,2190
2020-04-21 16:34:07.430870,Triple Duplicate,1460,1825
2020-04-21 16:34:07.430870,,1825,1825
2020-04-21 16:34:07.430871,,3285,1825
2020-04-21 16:34:07.430871,Triple Duplicate,1460,1642
2020-04-21 16:34:07.430871,,1642,1642
2020-04-21 16:34:07.430872,,3102,1642
2020-04-21 16:34:07.430872,Triple Duplicate,1460,1551
2020-04-21 16:34:07.430872,,1551,1551
2020-04-21 16:34:07.430872,,3011,1551
2020-04-21 16:34:07.430873,Triple Duplicate,1460,1505
2020-04-21 16:34:07.430874,Triple Duplicate,1460,1460
2020-04-21 16:34:07.430874,,2920,1460
2020-04-21 16:34:07.430874,,4380,1460
2020-04-21 16:34:07.430875,,5840,1460
2020-04-21 16:34:07.430875,,7300,1460
2020-04-21 16:34:07.430875,Triple Duplicate,1460,3650
2020-04-21 16:34:07.433362,Retransmission,1460,1460
2020-04-21 16:34:07.433395,,2920,1460
2020-04-21 16:34:07.433395,,4380,1460
2020-04-21 16:34:07.433395,Triple Duplicate,1460,2190
2020-04-21 16:34:07.508833,Retransmission,1460,1460
2020-04-21 16:34:07.508976,,2920,1460
2020-04-21 16:34:07.508977,,4380,1460
2020-04-21 16:34:07.508978,Triple Duplicate,1460,2190
2020-04-21 16:34:07.508979,,2190,2190
2020-04-21 16:34:07.508979,,3650,2190
2020-04-21 16:34:07.508980,Triple Duplicate,1460,1825
2020-04-21 16:34:07.508981,,1825,1825
2020-04-21 16:34:07.508981,,3285,1825
2020-04-21 16:34:07.508982,Triple Duplicate,1460,1642
2020-04-21 16:34:07.508983,,1642,1642
2020-04-21 16:34:07.549752,Retransmission,1460,1460
2020-04-21 16:34:07.549863,,2920,1460
2020-04-21 16:34:07.549864,,4380,1460
2020-04-21 16:34:07.550500,Retransmission,1460,2190
2020-04-21 16:34:07.550685,,2190,2190
2020-04-21 16:34:07.550686,,3650,2190
2020-04-21 16:34:07.550687,Triple Duplicate,1460,1825
2020-04-21 16:34:07.550687,,1825,1825
2020-04-21 16:34:07.550688,,3285,1825
2020-04-21 16:34:07.550689,Triple Duplicate,1460,1642
2020-04-21 16:34:07.550689,,1642,1642
2020-04-21 16:34:07.550690,,3102,1642
2020-04-21 16:34:07.550691,Triple Duplicate,1460,1551
2020-04-21 16:34:07.550691,,1551,1551
2020-04-21 16:34:07.550692,,3011,1551
2020-04-21 16:34:07.550693,Triple Duplicate,1460,1505
2020-04-21 16:34:07.550694,,1505,1505
2020-04-21 16:34:07.550694,,2965,1505
2020-04-21 16:34:07.550695,Triple Duplicate,1460,1482
2020-04-21 16:34:07.550696,,1482,1482
2020-04-21 16:34:07.550696,,2942,1482
2020-04-21 16:34:07.550697,Triple Duplicate,1460,1471
2020-04-21 16:34:07.550698,,1471,1471
2020-04-21 16:34:07.550698,,2931,1471
2020-04-21 16:34:07.550699,Triple Duplicate,1460,1465
2020-04-21 16:34:07.550700,,1465,1465
2020-04-21 16:34:07.550986,Retransmission,1460,1460
2020-04-21 16:34:07.551084,,2920,1460
2020-04-21 16:34:07.551085,,4380,1460
2020-04-21 16:34:07.551085,Triple Duplicate,1460,2190
2020-04-21 16:34:07.551086,,2190,2190
2020-04-21 16:34:07.551087,,3650,2190
2020-04-21 16:34:07.551087,Triple Duplicate,1460,1825
2020-04-21 16:34:07.554360,Retransmission,1460,1460
2020-04-21 16:34:07.554541,,2920,1460
2020-04-21 16:34:07.554541,,4380,1460
2020-04-21 16:34:07.554542,Triple Duplicate,1460,2190
2020-04-21 16:34:07.554543,,2190,2190
2020-04-21 16:34:07.554544,,3650,2190
2020-04-21 16:34:07.554544,Triple Duplicate,1460,1825
2020-04-21 16:34:07.554545,,1825,1825
2020-04-21 16:34:07.554545,,3285,1825
2020-04-21 16:34:07.554546,Triple Duplicate,1460,1642
2020-04-21 16:34:07.554547,,1642,1642
2020-04-21 16:34:07.554548,,3102,1642
2020-04-21 16:34:07.554548,Triple Duplicate,1460,1551
2020-04-21 16:34:07.554549,,1551,1551
2020-04-21 16:34:07.554550,,3011,1551
2020-04-21 16:34:07.554550,Triple Duplicate,1460,1505
2020-04-21 16:34:07.554551,,1505,1505
2020-04-21 16:34:07.554552,,2965,1505
2020-04-21 16:34:07.554552,Triple Duplicate,1460,1482
2020-04-21 16:34:07.554553,,1482,1482
2020-04-21 16:34:07.554554,,2942,1482
2020-04-21 16:34:07.554554,Triple Duplicate,1460,1471
2020-04-21 16:34:07.555719,Retransmission,1460,1460
2020-04-21 16:34:07.555898,,2920,1460
2020-04-21 16:34:07.555899,,4380,1460
2020-04-21 16:34:07.555899,Triple Duplicate,1460,2190
2020-04-21 16:34:07.555900,,2190,2190
2020-04-21 16:34:07.555901,,3650,2190
2020-04-21 16:34:07.555901,Triple Duplicate,1460,1825
2020-04-21 16:34:07.555902,,1825,1825
2020-04-21 16:34:07.555903,,3285,1825
2020-04-21 16:34:07.555903,Triple Duplicate,1460,1642
2020-04-21 16:34:07.555904,,1642,1642
2020-04-21 16:34:07.555905,Triple Duplicate,1460,1460
2020-04-21 16:34:07.555905,,2920,1460
2020-04-21 16:34:07.555906,,4380,1460
2020-04-21 16:34:07.555907,,5840,1460
2020-04-21 16:34:07.555907,Triple Duplicate,1460,2920
2020-04-21 16:34:07.555908,,2920,2920
2020-04-21 16:34:07.555909,,4380,2920
2020-04-21 16:34:07.555909,Triple Duplicate,1460,2190
2020-04-21 16:34:07.555910,,2190,2190
2020-04-21 16:34:07.555911,,3650,2190
2020-04-21 16:34:07.557940,Retransmission,1460,1825
2020-04-21 16:34:07.558057,,1825,1825
2020-04-21 16:34:07.558058,,3285,1825
2020-04-21 16:34:07.558059,Triple Duplicate,1460,1642
2020-04-21 16:34:07.558059,,1642,1642
2020-04-21 16:34:07.558171,Retransmission,1460,1460
2020-04-21 16:34:07.558318,,2920,1460
2020-04-21 16:34:07.558319,,4380,1460
2020-04-21 16:34:07.558320,Triple Duplicate,1460,2190
2020-04-21 16:34:07.558321,,2190,2190
2020-04-21 16:34:07.558321,,3650,2190
2020-04-21 16:34:07.558322,Triple Duplicate,1460,1825
2020-04-21 16:34:07.558323,,1825,1825
2020-04-21 16:34:07.558323,,3285,1825
2020-04-21 16:34:07.558324,Triple Duplicate,1460,1642
2020-04-21 16:34:07.558325,,1642,1642
2020-04-21 16:34:07.558325,,3102,1642
2020-04-21 16:34:07.558326,Triple Duplicate,1460,1551
2020-04-21 16:34:07.558327,,1551,1551
2020-04-21 16:34:07.558328,,3011,1551
2020-04-21 16:34:07.558328,Triple Duplicate,1460,1505
2020-04-21 16:34:07.558329,,1505,1505
2020-04-21 16:34:07.558329,,2965,1505
2020-04-21 16:34:07.558330,Triple Duplicate,1460,1482
2020-04-21 16:34:07.558331,,1482,1482
2020-04-21 16:34:07.558331,,2942,1482
2020-04-21 16:34:07.558839,Retransmission,1460,1471
2020-04-21 16:34:07.558944,,1471,1471
2020-04-21 16:34:07.560909,Retransmission,1460,1460
2020-04-21 16:34:07.561090,,2920,1460
2020-04-21 16:34:07.561091,,4380,1460
2020-04-21 16:34:07.561092,Triple Duplicate,1460,2190
2020-04-21 16:34:07.561092,,2190,2190
2020-04-21 16:34:07.561093,,3650,2190
2020-04-21 16:34:07.561094,Triple Duplicate,1460,1825
2020-04-21 16:34:07.561094,,1825,1825
2020-04-21 16:34:07.561095,,3285,1825
2020-04-21 16:34:07.561095,Triple Duplicate,1460,1642
2020-04-21 16:34:07.561096,,1642,1642
2020-04-21 16:34:07.561097,,3102,1642
2020-04-21 16:34:07.561097,Triple Duplicate,1460,1551
2020-04-21 16:34:07.561098,,1551,1551
2020-04-21 16:34:07.561099,,3011,1551
2020-04-21 16:34:07.561100,Triple Duplicate,1460,1505
2020-04-21 16:34:07.561100,,1505,1505
2020-04-21 16:34:07.561101,,2965,1505
2020-04-21 16:34:07.561102,Triple Duplicate,1460,1482
2020-04-21 16:34:07.561102,,1482,1482
2020-04-21 16:34:07.561103,,2942,1482
2020-04-21 16:34:07.561104,Triple Duplicate,1460,1471
2020-04-21 16:34:07.564542,Retransmission,1460,1460
2020-04-21 16:34:07.564668,,2920,1460
2020-04-21 16:34:07.564669,,4380,1460
2020-04-21 16:34:07.564670,Triple Duplicate,1460,2190
2020-04-21 16:34:07.564671,,2190,2190
2020-04-21 16:34:07.630040,Retransmission,1460,1460
2020-04-21 16:34:07.630184,,2920,1460
2020-04-21 16:34:07.630185,,4380,1460
2020-04-21 16:34:07.630186,Triple Duplicate,1460,2190
2020-04-21 16:34:07.630187,,2190,2190
2020-04-21 16:34:07.630187,,3650,2190
2020-04-21 16:34:07.630188,Triple Duplicate,1460,1825
2020-04-21 16:34:07.630189,,1825,1825
2020-04-21 16:34:07.630190,,3285,1825
2020-04-21 16:34:07.630190,Triple Duplicate,1460,1642
2020-04-21 16:34:07.630191,,1642,1642
2020-04-21 16:34:07.671327,Retransmission,1460,1460
2020-04-21 16:34:07.671405,,2920,1460
2020-04-21 16:34:07.671406,,4380,1460
2020-04-21 16:34:07.672020,Retransmission,1460,2190
2020-04-21 16:34:07.672115,,2190,2190
2020-04-21 16:34:07.672115,,3650,2190
2020-04-21 16:34:07.672116,Triple Duplicate,1460,1825
2020-04-21 16:34:07.672116,,1825,1825
2020-04-21 16:34:07.672117,,3285,1825
2020-04-21 16:34:07.672117,Triple Duplicate,1460,1642
2020-04-21 16:34:07.672118,,1642,1642
2020-04-21 16:34:07.672118,,3102,1642
2020-04-21 16:34:07.672119,Triple Duplicate,1460,1551
2020-04-21 16:34:07.672119,,1551,1551
2020-04-21 16:34:07.672120,,3011,1551
2020-04-21 16:34:07.672120,Triple Duplicate,1460,1505
2020-04-21 16:34:07.672121,,1505,1505
2020-04-21 16:34:07.672121,,2965,1505
2020-04-21 16:34:07.672122,Triple Duplicate,1460,1482
2020-04-21 16:34:07.672122,,1482,1482
2020-04-21 16:34:07.672123,,2942,1482
2020-04-21 16:34:07.672123,Triple Duplicate,1460,1471
2020-04-21 16:34:07.672123,,1471,1471
2020-04-21 16:34:07.672124,,2931,1471
2020-04-21 16:34:07.673428,Retransmission,1460,1465
2020-04-21 16:34:07.673481,,1465,1465
2020-04-21 16:34:07.673482,,2925,1465
2020-04-21 16:34:07.675404,Retransmission,1460,1462
2020-04-21 16:34:07.675502,,1462,1462
2020-04-21 16:34:07.675502,,2922,1462
2020-04-21 16:34:07.675503,Triple Duplicate,1460,1461
2020-04-21 16:34:07.675504,,1461,1461
2020-04-21 16:34:07.675505,,2921,1461
2020-04-21 16:34:07.675505,Triple Duplicate,1460,1460
2020-04-21 16:34:07.676674,Retransmission,1460,1460
2020-04-21 16:34:07.676787,,2920,1460
2020-04-21 16:34:07.676787,,4380,1460
2020-04-21 16:34:07.676788,Triple Duplicate,1460,2190
2020-04-21 16:34:07.676788,,2190,2190
2020-04-21 16:34:07.676789,,3650,2190
2020-04-21 16:34:07.676790,Triple Duplicate,1460,1825
2020-04-21 16:34:07.676790,,1825,1825
2020-04-21 16:34:07.676791,,3285,1825
2020-04-21 16:34:07.676791,Triple Duplicate,1460,1642
2020-04-21 16:34:07.676792,,1642,1642
2020-04-21 16:34:07.676792,,3102,1642
2020-04-21 16:34:07.676793,Triple Duplicate,1460,1551
2020-04-21 16:34:07.676793,,1551,1551
2020-04-21 16:34:07.676794,,3011,1551
2020-04-21 16:34:07.676794,Triple Duplicate,1460,1505
2020-04-21 16:34:07.676795,,1505,1505
2020-04-21 16:34:07.676795,,2965,1505
2020-04-21 16:34:07.676796,,4425,1505
2020-04-21 16:34:07.676796,Triple Duplicate,1460,2212
2020-04-21 16:34:07.676845,,2212,2212
2020-04-21 16:34:07.676845,Triple Duplicate,1460,1460
2020-04-21 16:34:07.676846,,2920,1460
2020-04-21 16:34:07.679683,Retransmission,1460,1460
2020-04-21 16:34:07.679809,,2920,1460
2020-04-21 16:34:07.679809,,4380,1460
2020-04-21 16:34:07.679810,Triple Duplicate,1460,2190
2020-04-21 16:34:07.679810,,2190,2190
2020-04-21 16:34:07.679811,Triple Duplicate,1460,1460
2020-04-21 16:34:07.679811,,2920,1460
2020-04-21 16:34:07.679812,,4380,1460
2020-04-21 16:34:07.679812,,5840,1460
2020-04-21 16:34:07.679812,Triple Duplicate,1460,2920
2020-04-21 16:34:07.679813,,2920,2920
2020-04-21 16:34:07.679813,,4380,2920
2020-04-21 16:34:07.679814,Triple Duplicate,1460,2190
2020-04-21 16:34:07.679814,,2190,2190
2020-04-21 16:34:07.679815,Triple Duplicate,1460,1460
2020-04-21 16:34:07.679815,,2920,1460
2020-04-21 16:34:07.679816,,4380,1460
2020-04-21 16:34:07.679816,,5840,1460
2020-04-21 16:34:07.679817,Triple Duplicate,1460,2920
2020-04-21 16:34:07.679817,,2920,2920
2020-04-21 16:34:07.679817,,4380,2920
2020-04-21 16:34:07.680410,Retransmission,1460,2190
2020-04-21 16:34:07.680533,,2190,2190
2020-04-21 16:34:07.680534,Triple Duplicate,1460,1460
2020-04-21 16:34:07.680534,,2920,1460
2020-04-21 16:34:07.680535,,4380,1460
2020-04-21 16:34:07.680535,,5840,1460
2020-04-21 16:34:07.680536,Triple Duplicate,1460,2920
2020-04-21 16:34:07.680536,,2920,2920
2020-04-21 16:34:07.680536,,4380,2920
2020-04-21 16:34:07.680537,Triple Duplicate,1460,2190
2020-04-21 16:34:07.680537,,2190,2190
2020-04-21 16:34:07.680538,,3650,2190
2020-04-21 16:34:07.680538,Triple Duplicate,1460,1825
2020-04-21 16:34:07.680539,,1825,1825
2020-04-21 16:34:07.680539,,3285,1825
2020-04-21 16:34:07.680540,Triple Duplicate,1460,1642
2020-04-21 16:34:07.680540,,1642,1642
2020-04-21 16:34:07.680541,Triple Duplicate,1460,1460
2020-04-21 16:34:07.680541,,2920,1460
2020-04-21 16:34:07.680542,,4380,1460
2020-04-21 16:34:07.681041,Retransmission,1460,2190
2020-04-21 16:34:07.681175,,2190,2190
2020-04-21 16:34:07.681175,,3650,2190
2020-04-21 16:34:07.681176,Triple Duplicate,1460,1825
2020-04-21 16:34:07.681176,,1825,1825
2020-04-21 16:34:07.681177,,3285,1825
2020-04-21 16:34:07.681177,Triple Duplicate,1460,1642
2020-04-21 16:34:07.681178,,1642,1642
2020-04-21 16:34:07.681178,,3102,1642
2020-04-21 16:34:07.681178,Triple Duplicate,1460,1551
2020-04-21 16:34:07.681179,,1551,1551
2020-04-21 16:34:07.681179,,3011,1551
2020-04-21 16:34:07.681180,Triple Duplicate,1460,1505
2020-04-21 16:34:07.681180,,1505,1505
2020-04-21 16:34:07.681181,,2965,1505
2020-04-21 16:34:07.681181,Triple Duplicate,1460,1482
2020-04-21 16:34:07.681182,,1482,1482
2020-04-21 16:34:07.681182,,2942,1482
2020-04-21 16:34:07.681183,Triple Duplicate,1460,1471
2020-04-21 16:34:07.681183,,1471,1471
2020-04-21 16:34:07.681183,,2931,1471
2020-04-21 16:34:07.681184,Triple Duplicate,1460,1465
2020-04-21 16:34:07.681184,,1465,1465
2020-04-21 16:34:07.681185,,2925,1465
2020-04-21 16:34:07.681185,Triple Duplicate,1460,1462
2020-04-21 16:34:07.683412,Retransmission,1460,1460
2020-04-21 16:34:07.683497,,2920,1460
2020-04-21 16:34:07.683497,,4380,1460
2020-04-21 16:34:07.683497,Triple Duplicate,1460,2190
2020-04-21 16:34:07.683556,Retransmission,1460,1460
2020-04-21 16:34:07.683621,,2920,1460
2020-04-21 16:34:07.683621,,4380,1460
2020-04-21 16:34:07.683622,Triple Duplicate,1460,2190
2020-04-21 16:34:07.683623,,2190,2190
2020-04-21 16:34:07.749766,Retransmission,1460,1460
2020-04-21 16:34:07.749914,,2920,1460
2020-04-21 16:34:07.749915,,4380,1460
2020-04-21 16:34:07.749916,Triple Duplicate,1460,2190
2020-04-21 16:34:07.749917,,2190,2190
2020-04-21 16:34:07.749917,,3650,2190
2020-04-21 16:34:07.749918,Triple Duplicate,1460,1825
2020-04-21 16:34:07.749919,,1825,1825
2020-04-21 16:34:07.749919,,3285,1825
2020-04-21 16:34:07.749920,Triple Duplicate,1460,1642
2020-04-21 16:34:07.749920,,1642,1642
2020-04-21 16:34:07.749921,,3102,1642
2020-04-21 16:34:07.790824,Retransmission,1460,1551
2020-04-21 16:34:07.790938,,1551,1551
2020-04-21 16:34:07.790939,,3011,1551
2020-04-21 16:34:07.791522,Retransmission,1460,1505
2020-04-21 16:34:07.791700,,1505,1505
2020-04-21 16:34:07.791701,,2965,1505
2020-04-21 16:34:07.791702,Triple Duplicate,1460,1482
2020-04-21 16:34:07.791703,,1482,1482
2020-04-21 16:34:07.791703,,2942,1482
2020-04-21 16:34:07.791704,Triple Duplicate,1460,1471
2020-04-21 16:34:07.791705,,1471,1471
2020-04-21 16:34:07.791705,,2931,1471
2020-04-21 16:34:07.791706,Triple Duplicate,1460,1465
2020-04-21 16:34:07.791707,,1465,1465
2020-04-21 16:34:07.791707,,2925,1465
2020-04-21 16:34:07.791708,Triple Duplicate,1460,1462
2020-04-21 16:34:07.791709,,1462,1462
2020-04-21 16:34:07.791709,,2922,1462
2020-04-21 16:34:07.791710,Triple Duplicate,1460,1461
2020-04-21 16:34:07.791710,,1461,1461
2020-04-21 16:34:07.791711,,2921,1461
2020-04-21 16:34:07.791712,Triple Duplicate,1460,1460
2020-04-21 16:34:07.791713,,2920,1460
2020-04-21 16:34:07.791713,,4380,1460
2020-04-21 16:34:07.792808,Retransmission,1460,2190
2020-04-21 16:34:07.792922,,2190,2190
2020-04-21 16:34:07.792923,,3650,2190
2020-04-21 16:34:07.794862,Retransmission,1460,1825
2020-04-21 16:34:07.794990,,1825,1825
2020-04-21 16:34:07.794991,,3285,1825
2020-04-21 16:34:07.794991,Triple Duplicate,1460,1642
2020-04-21 16:34:07.794992,,1642,1642
2020-04-21 16:34:07.794993,Triple Duplicate,1460,1460
2020-04-21 16:34:07.794993,,2920,1460
2020-04-21 16:34:07.796249,Retransmission,1460,1460
2020-04-21 16:34:07.796434,,2920,1460
2020-04-21 16:34:07.796435,,4380,1460
2020-04-21 16:34:07.796436,Triple Duplicate,1460,2190
2020-04-21 16:34:07.796436,,2190,2190
2020-04-21 16:34:07.796437,,3650,2190
2020-04-21 16:34:07.796438,,5110,2190
2020-04-21 16:34:07.796438,Triple Duplicate,1460,2555
2020-04-21 16:34:07.796439,,2555,2555
2020-04-21 16:34:07.796440,Triple Duplicate,1460,1460
2020-04-21 16:34:07.796441,,2920,1460
2020-04-21 16:34:07.796441,,4380,1460
2020-04-21 16:34:07.796442,Triple Duplicate,1460,2190
2020-04-21 16:34:07.796443,,2190,2190
2020-04-21 16:34:07.796443,,3650,2190
2020-04-21 16:34:07.796444,Triple Duplicate,1460,1825
2020-04-21 16:34:07.796445,,1825,1825
2020-04-21 16:34:07.796445,,3285,1825
2020-04-21 16:34:07.796446,Triple Duplicate,1460,1642
2020-04-21 16:34:07.796447,,1642,1642
2020-04-21 16:34:07.796447,,3102,1642
2020-04-21 16:34:07.796448,Triple Duplicate,1460,1551
2020-04-21 16:34:07.796449,,1551,1551
2020-04-21 16:34:07.797729,Retransmission,1460,1460
2020-04-21 16:34:07.797906,,2920,1460
2020-04-21 16:34:07.797907,,4380,1460
2020-04-21 16:34:07.797908,Triple Duplicate,1460,2190
2020-04-21 16:34:07.797908,,2190,2190
2020-04-21 16:34:07.797909,,3650,2190
2020-04-21 16:34:07.797910,Triple Duplicate,1460,1825
2020-04-21 16:34:07.797910,,1825,1825
2020-04-21 16:34:07.797911,,3285,1825
2020-04-21 16:34:07.797912,Triple Duplicate,1460,1642
2020-04-21 16:34:07.797913,,1642,1642
2020-04-21 16:34:07.797913,,3102,1642
2020-04-21 16:34:07.797914,Triple Duplicate,1460,1551
2020-04-21 16:34:07.797915,,1551,1551
2020-04-21 16:34:07.797915,,3011,1551
2020-04-21 16:34:07.797916,Triple Duplicate,1460,1505
2020-04-21 16:34:07.797917,,1505,1505
2020-04-21 16:34:07.797917,,2965,1505
2020-04-21 16:34:07.797918,Triple Duplicate,1460,1482
2020-04-21 16:34:07.797919,,1482,1482
2020-04-21 16:34:07.797920,,2942,1482
2020-04-21 16:34:07.800243,Retransmission,1460,1471
2020-04-21 16:34:07.800407,,1471,1471
2020-04-21 16:34:07.800409,,2931,1471
2020-04-21 16:34:07.800409,Triple Duplicate,1460,1465
2020-04-21 16:34:07.800410,,1465,1465
2020-04-21 16:34:07.800411,,2925,1465
2020-04-21 16:34:07.800412,Triple Duplicate,1460,1462
2020-04-21 16:34:07.800413,,1462,1462
2020-04-21 16:34:07.800413,,2922,1462
2020-04-21 16:34:07.800414,Triple Duplicate,1460,1461
2020-04-21 16:34:07.800415,,1461,1461
2020-04-21 16:34:07.800416,,2921,1461
2020-04-21 16:34:07.800417,Triple Duplicate,1460,1460
2020-04-21 16:34:07.800418,,2920,1460
2020-04-21 16:34:07.800419,,4380,1460
2020-04-21 16:34:07.800419,Triple Duplicate,1460,2190
2020-04-21 16:34:07.800420,,2190,2190
2020-04-21 16:34:07.800421,,3650,2190
2020-04-21 16:34:07.800422,Triple Duplicate,1460,1825
2020-04-21 16:34:07.800423,,1825,1825
2020-04-21 16:34:07.802354,Retransmission,1460,1460
2020-04-21 16:34:07.802535,,2920,1460
2020-04-21 16:34:07.802536,,4380,1460
2020-04-21 16:34:07.802537,Triple Duplicate,1460,2190
2020-04-21 16:34:07.802537,,2190,2190
2020-04-21 16:34:07.802538,,3650,2190
2020-04-21 16:34:07.802539,Triple Duplicate,1460,1825
2020-04-21 16:34:07.802539,,1825,1825
2020-04-21 16:34:07.802540,,3285,1825
2020-04-21 16:34:07.802541,Triple Duplicate,1460,1642
2020-04-21 16:34:07.802542,,1642,1642
2020-04-21 16:34:07.802543,,3102,1642
2020-04-21 16:34:07.802543,Triple Duplicate,1460,1551
2020-04-21 16:34:07.802544,,1551,1551
2020-04-21 16:34:07.802544,,3011,1551
2020-04-21 16:34:07.802545,Triple Duplicate,1460,1505
2020-04-21 16:34:07.802546,,1505,1505
2020-04-21 16:34:07.802547,,2965,1505
2020-04-21 16:34:07.802547,Triple Duplicate,1460,1482
2020-04-21 16:34:07.802548,,1482,1482
2020-04-21 16:34:07.802548,,2942,1482
2020-04-21 16:34:07.802549,Triple Duplicate,1460,1471
2020-04-21 16:34:07.802831,Retransmission,1460,1460
2020-04-21 16:34:07.802929,,2920,1460
2020-04-21 16:34:07.802930,,4380,1460
2020-04-21 16:34:07.802931,Triple Duplicate,1460,2190
2020-04-21 16:34:07.802932,,2190,2190
2020-04-21 16:34:07.802932,,3650,2190
2020-04-21 16:34:07.802933,Triple Duplicate,1460,1825
2020-04-21 16:34:07.802933,,1825,1825
2020-04-21 16:34:07.804223,Retransmission,1460,1460
2020-04-21 16:34:07.804344,,2920,1460
2020-04-21 16:34:07.804345,,4380,1460
2020-04-21 16:34:07.804346,Triple Duplicate,1460,2190
2020-04-21 16:34:07.804347,,2190,2190
2020-04-21 16:34:07.869778,Retransmission,1460,1460
