Timestamp,Event,cwnd,sstresh,Phase
2020-04-21 16:34:07.079490,,3102,1642,Congestion Avoidance
2020-04-21 16:34:07.079491,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:07.079492,,1551,1551,Congestion Avoidance
2020-04-21 16:34:07.079492,,3011,1551,Congestion Avoidance
2020-04-21 16:34:07.079493,Triple Duplicate,5885,1505,Fast Recovery
2020-04-21 16:34:07.079494,,1505,1505,Congestion Avoidance
2020-04-21 16:34:07.079494,,2965,1505,Congestion Avoidance
2020-04-21 16:34:07.079833,Retransmission,1460,1482,Slow Start
2020-04-21 16:34:07.079968,,1482,1482,Congestion Avoidance
2020-04-21 16:34:07.079968,,2942,1482,Congestion Avoidance
2020-04-21 16:34:07.079969,Triple Duplicate,5851,1471,Fast Recovery
2020-04-21 16:34:07.079970,,1471,1471,Congestion Avoidance
2020-04-21 16:34:07.079971,,2931,1471,Congestion Avoidance
2020-04-21 16:34:07.079971,Triple Duplicate,5845,1465,Fast Recovery
2020-04-21 16:34:07.079972,,1465,1465,Congestion Avoidance
2020-04-21 16:34:07.079973,,2925,1465,Congestion Avoidance
2020-04-21 16:34:07.080499,Retransmission,1460,1462,Slow Start
2020-04-21 16:34:07.080611,,1462,1462,Congestion Avoidance
2020-04-21 16:34:07.080612,,2922,1462,Congestion Avoidance
2020-04-21 16:34:07.082272,Retransmission,1460,1461,Slow Start
2020-04-21 16:34:07.082497,,1461,1461,Congestion Avoidance
2020-04-21 16:34:07.082498,,2921,1461,Congestion Avoidance
2020-04-21 16:34:07.082499,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:07.082499,,1460,1460,Congestion Avoidance
2020-04-21 16:34:07.082500,,2920,1460,Congestion Avoidance
2020-04-21 16:34:07.082501,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:07.082501,,1460,1460,Congestion Avoidance
2020-04-21 16:34:07.082502,,2920,1460,Congestion Avoidance
2020-04-21 16:34:07.082503,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:07.082504,,1460,1460,Congestion Avoidance
2020-04-21 16:34:07.082504,,2920,1460,Congestion Avoidance
2020-04-21 16:34:07.082505,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:07.082506,,1460,1460,Congestion Avoidance
2020-04-21 16:34:07.082506,,2920,1460,Congestion Avoidance
2020-04-21 16:34:07.082507,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:07.082508,,1460,1460,Congestion Avoidance
2020-04-21 16:34:07.082508,,2920,1460,Congestion Avoidance
2020-04-21 16:34:07.082509,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:07.082510,,1460,1460,Congestion Avoidance
2020-04-21 16:34:07.082510,,2920,1460,Congestion Avoidance
2020-04-21 16:34:07.082511,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:07.082512,,1460,1460,Congestion Avoidance
2020-04-21 16:34:07.082512,,2920,1460,Congestion Avoidance
2020-04-21 16:34:07.082513,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:07.082514,,1460,1460,Congestion Avoidance
2020-04-21 16:34:07.082514,,2920,1460,Congestion Avoidance
2020-04-21 16:34:07.082515,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:07.082516,,1460,1460,Congestion Avoidance
2020-04-21 16:34:07.082516,,2920,1460,Congestion Avoidance
2020-04-21 16:34:07.082517,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:07.082518,,1460,1460,Congestion Avoidance
2020-04-21 16:34:07.082519,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:07.082519,,1460,1460,Congestion Avoidance
2020-04-21 16:34:07.084421,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:07.084567,,2920,1460,Congestion Avoidance
2020-04-21 16:34:07.084568,,4380,1460,Congestion Avoidance
2020-04-21 16:34:07.084568,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:07.084569,,2190,2190,Congestion Avoidance
2020-04-21 16:34:07.084570,,3650,2190,Congestion Avoidance
2020-04-21 16:34:07.084570,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:07.084571,,1825,1825,Congestion Avoidance
2020-04-21 16:34:07.084572,,3285,1825,Congestion Avoidance
2020-04-21 16:34:07.084573,,4745,1825,Congestion Avoidance
2020-04-21 16:34:07.084573,Triple Duplicate,6752,2372,Fast Recovery
2020-04-21 16:34:07.084574,,2372,2372,Congestion Avoidance
2020-04-21 16:34:07.085089,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:07.085216,,2920,1460,Congestion Avoidance
2020-04-21 16:34:07.085216,,4380,1460,Congestion Avoidance
2020-04-21 16:34:07.085217,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:07.085218,,2190,2190,Congestion Avoidance
2020-04-21 16:34:07.085219,,3650,2190,Congestion Avoidance
2020-04-21 16:34:07.085220,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:07.085309,Retransmission,1460,3102,Slow Start
2020-04-21 16:34:07.085383,,2920,3102,Slow Start
2020-04-21 16:34:07.085385,,3102,3102,Congestion Avoidance
2020-04-21 16:34:07.085386,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:07.085386,,1551,1551,Congestion Avoidance
2020-04-21 16:34:07.085387,,3011,1551,Congestion Avoidance
2020-04-21 16:34:07.085388,Triple Duplicate,5885,1505,Fast Recovery
2020-04-21 16:34:07.085389,,1505,1505,Congestion Avoidance
2020-04-21 16:34:07.150267,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:07.150413,,2920,1460,Congestion Avoidance
2020-04-21 16:34:07.150413,,4380,1460,Congestion Avoidance
2020-04-21 16:34:07.150414,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:07.150415,,2190,2190,Congestion Avoidance
2020-04-21 16:34:07.150415,,3650,2190,Congestion Avoidance
2020-04-21 16:34:07.150416,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:07.150417,,1825,1825,Congestion Avoidance
2020-04-21 16:34:07.150418,,3285,1825,Congestion Avoidance
2020-04-21 16:34:07.150419,,4745,1825,Congestion Avoidance
2020-04-21 16:34:07.150419,Triple Duplicate,6752,2372,Fast Recovery
2020-04-21 16:34:07.191057,Retransmission,1460,3376,Slow Start
2020-04-21 16:34:07.191232,,2920,3376,Slow Start
2020-04-21 16:34:07.191233,,3376,3376,Congestion Avoidance
2020-04-21 16:34:07.191234,Triple Duplicate,6068,1688,Fast Recovery
2020-04-21 16:34:07.191235,,1688,1688,Congestion Avoidance
2020-04-21 16:34:07.191235,,3148,1688,Congestion Avoidance
2020-04-21 16:34:07.191236,Triple Duplicate,5954,1574,Fast Recovery
2020-04-21 16:34:07.191237,,1574,1574,Congestion Avoidance
2020-04-21 16:34:07.191237,,3034,1574,Congestion Avoidance
2020-04-21 16:34:07.191238,Triple Duplicate,5897,1517,Fast Recovery
2020-04-21 16:34:07.191239,,1517,1517,Congestion Avoidance
2020-04-21 16:34:07.191239,,2977,1517,Congestion Avoidance
2020-04-21 16:34:07.191240,Triple Duplicate,5868,1488,Fast Recovery
2020-04-21 16:34:07.191241,,1488,1488,Congestion Avoidance
2020-04-21 16:34:07.191242,,2948,1488,Congestion Avoidance
2020-04-21 16:34:07.191242,Triple Duplicate,5854,1474,Fast Recovery
2020-04-21 16:34:07.191243,,1474,1474,Congestion Avoidance
2020-04-21 16:34:07.191244,,2934,1474,Congestion Avoidance
2020-04-21 16:34:07.191244,Triple Duplicate,5847,1467,Fast Recovery
2020-04-21 16:34:07.191245,,1467,1467,Congestion Avoidance
2020-04-21 16:34:07.191246,,2927,1467,Congestion Avoidance
2020-04-21 16:34:07.191246,Triple Duplicate,5843,1463,Fast Recovery
2020-04-21 16:34:07.192081,Retransmission,1460,2921,Slow Start
2020-04-21 16:34:07.192210,,2920,2921,Slow Start
2020-04-21 16:34:07.192211,,2921,2921,Congestion Avoidance
2020-04-21 16:34:07.192212,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:07.192213,,1460,1460,Congestion Avoidance
2020-04-21 16:34:07.192213,,2920,1460,Congestion Avoidance
2020-04-21 16:34:07.192214,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:07.192568,Retransmission,1460,2920,Slow Start
2020-04-21 16:34:07.192661,,2920,2920,Congestion Avoidance
2020-04-21 16:34:07.192662,,4380,2920,Congestion Avoidance
2020-04-21 16:34:07.192663,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:07.192664,,2190,2190,Congestion Avoidance
2020-04-21 16:34:07.194684,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:07.194798,,2920,1460,Congestion Avoidance
2020-04-21 16:34:07.194799,,4380,1460,Congestion Avoidance
2020-04-21 16:34:07.196020,Retransmission,1460,2190,Slow Start
2020-04-21 16:34:07.196175,,2190,2190,Congestion Avoidance
2020-04-21 16:34:07.196175,,3650,2190,Congestion Avoidance
2020-04-21 16:34:07.196176,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:07.196177,,1825,1825,Congestion Avoidance
2020-04-21 16:34:07.196177,,3285,1825,Congestion Avoidance
2020-04-21 16:34:07.196178,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:07.196178,,1642,1642,Congestion Avoidance
2020-04-21 16:34:07.196179,,3102,1642,Congestion Avoidance
2020-04-21 16:34:07.196180,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:07.196180,,1551,1551,Congestion Avoidance
2020-04-21 16:34:07.196181,,3011,1551,Congestion Avoidance
2020-04-21 16:34:07.196182,,4471,1551,Congestion Avoidance
2020-04-21 16:34:07.196182,Triple Duplicate,6615,2235,Fast Recovery
2020-04-21 16:34:07.196183,,2235,2235,Congestion Avoidance
2020-04-21 16:34:07.198894,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:07.199039,,2920,1460,Congestion Avoidance
2020-04-21 16:34:07.199040,,4380,1460,Congestion Avoidance
2020-04-21 16:34:07.199041,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:07.199042,,2190,2190,Congestion Avoidance
2020-04-21 16:34:07.199042,,3650,2190,Congestion Avoidance
2020-04-21 16:34:07.199043,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:07.199044,,1825,1825,Congestion Avoidance
2020-04-21 16:34:07.199045,,3285,1825,Congestion Avoidance
2020-04-21 16:34:07.199045,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:07.199844,Retransmission,1460,3011,Slow Start
2020-04-21 16:34:07.199998,,2920,3011,Slow Start
2020-04-21 16:34:07.199998,,3011,3011,Congestion Avoidance
2020-04-21 16:34:07.199999,Triple Duplicate,5885,1505,Fast Recovery
2020-04-21 16:34:07.200000,,1505,1505,Congestion Avoidance
2020-04-21 16:34:07.200001,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:07.200001,,1460,1460,Congestion Avoidance
2020-04-21 16:34:07.200002,,2920,1460,Congestion Avoidance
2020-04-21 16:34:07.200002,,4380,1460,Congestion Avoidance
2020-04-21 16:34:07.200003,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:07.200004,,2190,2190,Congestion Avoidance
2020-04-21 16:34:07.200005,,3650,2190,Congestion Avoidance
2020-04-21 16:34:07.200005,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:07.200006,,1825,1825,Congestion Avoidance
2020-04-21 16:34:07.200007,,3285,1825,Congestion Avoidance
2020-04-21 16:34:07.200318,Retransmission,1460,1642,Slow Start
2020-04-21 16:34:07.200465,,1642,1642,Congestion Avoidance
2020-04-21 16:34:07.200465,,3102,1642,Congestion Avoidance
2020-04-21 16:34:07.200466,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:07.200467,,1551,1551,Congestion Avoidance
2020-04-21 16:34:07.200467,,3011,1551,Congestion Avoidance
2020-04-21 16:34:07.200468,Triple Duplicate,5885,1505,Fast Recovery
2020-04-21 16:34:07.200469,,1505,1505,Congestion Avoidance
2020-04-21 16:34:07.200469,,2965,1505,Congestion Avoidance
2020-04-21 16:34:07.200471,Triple Duplicate,5862,1482,Fast Recovery
2020-04-21 16:34:07.200471,,1482,1482,Congestion Avoidance
2020-04-21 16:34:07.200472,,2942,1482,Congestion Avoidance
2020-04-21 16:34:07.200473,Triple Duplicate,5851,1471,Fast Recovery
2020-04-21 16:34:07.200473,,1471,1471,Congestion Avoidance
2020-04-21 16:34:07.200474,,2931,1471,Congestion Avoidance
2020-04-21 16:34:07.200475,,4391,1471,Congestion Avoidance
2020-04-21 16:34:07.200475,Triple Duplicate,6575,2195,Fast Recovery
2020-04-21 16:34:07.200476,,2195,2195,Congestion Avoidance
2020-04-21 16:34:07.200476,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:07.200477,,1460,1460,Congestion Avoidance
2020-04-21 16:34:07.200478,,2920,1460,Congestion Avoidance
2020-04-21 16:34:07.200479,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:07.202200,Retransmission,1460,2920,Slow Start
2020-04-21 16:34:07.202396,,2920,2920,Congestion Avoidance
2020-04-21 16:34:07.202397,,4380,2920,Congestion Avoidance
2020-04-21 16:34:07.202398,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:07.202399,,2190,2190,Congestion Avoidance
2020-04-21 16:34:07.202400,,3650,2190,Congestion Avoidance
2020-04-21 16:34:07.202400,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:07.202401,,1825,1825,Congestion Avoidance
2020-04-21 16:34:07.202402,,3285,1825,Congestion Avoidance
2020-04-21 16:34:07.202403,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:07.202404,,1642,1642,Congestion Avoidance
2020-04-21 16:34:07.202404,,3102,1642,Congestion Avoidance
2020-04-21 16:34:07.202405,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:07.202406,,1551,1551,Congestion Avoidance
2020-04-21 16:34:07.202407,,3011,1551,Congestion Avoidance
2020-04-21 16:34:07.202407,Triple Duplicate,5885,1505,Fast Recovery
2020-04-21 16:34:07.202408,,1505,1505,Congestion Avoidance
2020-04-21 16:34:07.202409,,2965,1505,Congestion Avoidance
2020-04-21 16:34:07.202410,Triple Duplicate,5862,1482,Fast Recovery
2020-04-21 16:34:07.202411,,1482,1482,Congestion Avoidance
2020-04-21 16:34:07.204019,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:07.204144,,2920,1460,Congestion Avoidance
2020-04-21 16:34:07.204145,,4380,1460,Congestion Avoidance
2020-04-21 16:34:07.204146,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:07.204147,,2190,2190,Congestion Avoidance
2020-04-21 16:34:07.204147,,3650,2190,Congestion Avoidance
2020-04-21 16:34:07.265816,Retransmission,1460,1825,Slow Start
2020-04-21 16:34:07.265958,,1825,1825,Congestion Avoidance
2020-04-21 16:34:07.265959,,3285,1825,Congestion Avoidance
2020-04-21 16:34:07.265959,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:07.265960,,1642,1642,Congestion Avoidance
2020-04-21 16:34:07.265961,,3102,1642,Congestion Avoidance
2020-04-21 16:34:07.265962,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:07.265962,,1551,1551,Congestion Avoidance
2020-04-21 16:34:07.265963,,3011,1551,Congestion Avoidance
2020-04-21 16:34:07.265963,Triple Duplicate,5885,1505,Fast Recovery
2020-04-21 16:34:07.265964,,1505,1505,Congestion Avoidance
2020-04-21 16:34:07.265965,,2965,1505,Congestion Avoidance
2020-04-21 16:34:07.306944,Retransmission,1460,1482,Slow Start
2020-04-21 16:34:07.307122,,1482,1482,Congestion Avoidance
2020-04-21 16:34:07.307123,,2942,1482,Congestion Avoidance
2020-04-21 16:34:07.307124,Triple Duplicate,5851,1471,Fast Recovery
2020-04-21 16:34:07.307124,,1471,1471,Congestion Avoidance
2020-04-21 16:34:07.307125,,2931,1471,Congestion Avoidance
2020-04-21 16:34:07.307126,Triple Duplicate,5845,1465,Fast Recovery
2020-04-21 16:34:07.307127,,1465,1465,Congestion Avoidance
2020-04-21 16:34:07.307127,,2925,1465,Congestion Avoidance
2020-04-21 16:34:07.307128,Triple Duplicate,5842,1462,Fast Recovery
2020-04-21 16:34:07.307128,,1462,1462,Congestion Avoidance
2020-04-21 16:34:07.307129,,2922,1462,Congestion Avoidance
2020-04-21 16:34:07.307130,Triple Duplicate,5841,1461,Fast Recovery
2020-04-21 16:34:07.307130,,1461,1461,Congestion Avoidance
2020-04-21 16:34:07.307131,,2921,1461,Congestion Avoidance
2020-04-21 16:34:07.307132,,4381,1461,Congestion Avoidance
2020-04-21 16:34:07.307132,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:07.307133,,2190,2190,Congestion Avoidance
2020-04-21 16:34:07.307134,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:07.307134,,1460,1460,Congestion Avoidance
2020-04-21 16:34:07.307135,,2920,1460,Congestion Avoidance
2020-04-21 16:34:07.307136,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:07.307681,Retransmission,1460,2920,Slow Start
2020-04-21 16:34:07.307807,,2920,2920,Congestion Avoidance
2020-04-21 16:34:07.307808,,4380,2920,Congestion Avoidance
2020-04-21 16:34:07.307808,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:07.307809,,2190,2190,Congestion Avoidance
2020-04-21 16:34:07.307810,,3650,2190,Congestion Avoidance
2020-04-21 16:34:07.307810,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:07.308381,Retransmission,1460,3102,Slow Start
2020-04-21 16:34:07.308507,,2920,3102,Slow Start
2020-04-21 16:34:07.308508,,3102,3102,Congestion Avoidance
2020-04-21 16:34:07.308509,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:07.308509,,1551,1551,Congestion Avoidance
2020-04-21 16:34:07.310494,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:07.310659,,2920,1460,Congestion Avoidance
2020-04-21 16:34:07.310660,,4380,1460,Congestion Avoidance
2020-04-21 16:34:07.310661,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:07.310662,,2190,2190,Congestion Avoidance
2020-04-21 16:34:07.310662,,3650,2190,Congestion Avoidance
2020-04-21 16:34:07.310663,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:07.310663,,1825,1825,Congestion Avoidance
2020-04-21 16:34:07.310664,,3285,1825,Congestion Avoidance
2020-04-21 16:34:07.310665,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:07.310665,,1642,1642,Congestion Avoidance
2020-04-21 16:34:07.310666,,3102,1642,Congestion Avoidance
2020-04-21 16:34:07.310667,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:07.310668,,1551,1551,Congestion Avoidance
2020-04-21 16:34:07.310668,,3011,1551,Congestion Avoidance
2020-04-21 16:34:07.310669,Triple Duplicate,5885,1505,Fast Recovery
2020-04-21 16:34:07.310670,,1505,1505,Congestion Avoidance
2020-04-21 16:34:07.310670,,2965,1505,Congestion Avoidance
2020-04-21 16:34:07.312021,Retransmission,1460,1482,Slow Start
2020-04-21 16:34:07.312155,,1482,1482,Congestion Avoidance
2020-04-21 16:34:07.312155,,2942,1482,Congestion Avoidance
2020-04-21 16:34:07.312156,Triple Duplicate,5851,1471,Fast Recovery
2020-04-21 16:34:07.312157,,1471,1471,Congestion Avoidance
2020-04-21 16:34:07.312158,,2931,1471,Congestion Avoidance
2020-04-21 16:34:07.312158,Triple Duplicate,5845,1465,Fast Recovery
2020-04-21 16:34:07.312159,,1465,1465,Congestion Avoidance
2020-04-21 16:34:07.312159,,2925,1465,Congestion Avoidance
2020-04-21 16:34:07.313310,Retransmission,1460,1462,Slow Start
2020-04-21 16:34:07.313424,,1462,1462,Congestion Avoidance
2020-04-21 16:34:07.315020,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:07.315108,,2920,1460,Congestion Avoidance
2020-04-21 16:34:07.315109,,4380,1460,Congestion Avoidance
2020-04-21 16:34:07.315109,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:07.315110,,2190,2190,Congestion Avoidance
2020-04-21 16:34:07.315110,,3650,2190,Congestion Avoidance
2020-04-21 16:34:07.315111,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:07.315111,,1825,1825,Congestion Avoidance
2020-04-21 16:34:07.315112,,3285,1825,Congestion Avoidance
2020-04-21 16:34:07.315112,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:07.315113,,1642,1642,Congestion Avoidance
2020-04-21 16:34:07.315113,,3102,1642,Congestion Avoidance
2020-04-21 16:34:07.315113,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:07.315114,,1551,1551,Congestion Avoidance
2020-04-21 16:34:07.315114,,3011,1551,Congestion Avoidance
2020-04-21 16:34:07.315614,Retransmission,1460,1505,Slow Start
2020-04-21 16:34:07.315709,,1505,1505,Congestion Avoidance
2020-04-21 16:34:07.315709,,2965,1505,Congestion Avoidance
2020-04-21 16:34:07.315710,Triple Duplicate,5862,1482,Fast Recovery
2020-04-21 16:34:07.315710,,1482,1482,Congestion Avoidance
2020-04-21 16:34:07.315711,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:07.315711,,1460,1460,Congestion Avoidance
2020-04-21 16:34:07.315712,,2920,1460,Congestion Avoidance
2020-04-21 16:34:07.315712,,4380,1460,Congestion Avoidance
2020-04-21 16:34:07.315713,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:07.315713,,2190,2190,Congestion Avoidance
2020-04-21 16:34:07.315713,,3650,2190,Congestion Avoidance
2020-04-21 16:34:07.315714,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:07.315714,,1825,1825,Congestion Avoidance
2020-04-21 16:34:07.315715,,3285,1825,Congestion Avoidance
2020-04-21 16:34:07.315715,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:07.315716,,1642,1642,Congestion Avoidance
2020-04-21 16:34:07.315716,,3102,1642,Congestion Avoidance
2020-04-21 16:34:07.315717,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:07.315717,,1551,1551,Congestion Avoidance
2020-04-21 16:34:07.315717,,3011,1551,Congestion Avoidance
2020-04-21 16:34:07.315718,Triple Duplicate,5885,1505,Fast Recovery
2020-04-21 16:34:07.317061,Retransmission,1460,2942,Slow Start
2020-04-21 16:34:07.317137,,2920,2942,Slow Start
2020-04-21 16:34:07.317138,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:07.317138,,1460,1460,Congestion Avoidance
2020-04-21 16:34:07.317139,,2920,1460,Congestion Avoidance
2020-04-21 16:34:07.317139,,4380,1460,Congestion Avoidance
2020-04-21 16:34:07.317139,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:07.317140,,2190,2190,Congestion Avoidance
2020-04-21 16:34:07.317140,,3650,2190,Congestion Avoidance
2020-04-21 16:34:07.317140,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:07.317141,,1825,1825,Congestion Avoidance
2020-04-21 16:34:07.317141,,3285,1825,Congestion Avoidance
2020-04-21 16:34:07.317141,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:07.317142,,1642,1642,Congestion Avoidance
2020-04-21 16:34:07.317142,,3102,1642,Congestion Avoidance
2020-04-21 16:34:07.317143,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:07.317143,,1551,1551,Congestion Avoidance
2020-04-21 16:34:07.317143,,3011,1551,Congestion Avoidance
2020-04-21 16:34:07.317144,,4471,1551,Congestion Avoidance
2020-04-21 16:34:07.317144,Triple Duplicate,6615,2235,Fast Recovery
2020-04-21 16:34:07.318849,Retransmission,1460,3307,Slow Start
2020-04-21 16:34:07.318894,,2920,3307,Slow Start
2020-04-21 16:34:07.318894,,3307,3307,Congestion Avoidance
2020-04-21 16:34:07.318895,Triple Duplicate,6033,1653,Fast Recovery
2020-04-21 16:34:07.318895,,1653,1653,Congestion Avoidance
2020-04-21 16:34:07.318895,,3113,1653,Congestion Avoidance
2020-04-21 16:34:07.380396,Retransmission,1460,1556,Slow Start
2020-04-21 16:34:07.380465,,1556,1556,Congestion Avoidance
2020-04-21 16:34:07.380466,,3016,1556,Congestion Avoidance
2020-04-21 16:34:07.380466,Triple Duplicate,5888,1508,Fast Recovery
2020-04-21 16:34:07.380466,,1508,1508,Congestion Avoidance
2020-04-21 16:34:07.380467,,2968,1508,Congestion Avoidance
2020-04-21 16:34:07.380467,Triple Duplicate,5864,1484,Fast Recovery
2020-04-21 16:34:07.380468,Triple Duplicate,7324,1484,Fast Recovery
2020-04-21 16:34:07.380468,,1484,1484,Congestion Avoidance
2020-04-21 16:34:07.380468,,2944,1484,Congestion Avoidance
2020-04-21 16:34:07.380468,,4404,1484,Congestion Avoidance
2020-04-21 16:34:07.380469,,5864,1484,Congestion Avoidance
2020-04-21 16:34:07.421519,Retransmission,1460,2932,Slow Start
2020-04-21 16:34:07.421574,,2920,2932,Slow Start
2020-04-21 16:34:07.422227,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:07.422292,,2920,1460,Congestion Avoidance
2020-04-21 16:34:07.422293,,4380,1460,Congestion Avoidance
2020-04-21 16:34:07.422293,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:07.422294,Triple Duplicate,8030,2190,Fast Recovery
2020-04-21 16:34:07.422294,,2190,2190,Congestion Avoidance
2020-04-21 16:34:07.422294,,3650,2190,Congestion Avoidance
2020-04-21 16:34:07.422294,,5110,2190,Congestion Avoidance
2020-04-21 16:34:07.422295,,6570,2190,Congestion Avoidance
2020-04-21 16:34:07.422295,Triple Duplicate,7665,3285,Fast Recovery
2020-04-21 16:34:07.422295,,3285,3285,Congestion Avoidance
2020-04-21 16:34:07.422296,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:07.422296,,1642,1642,Congestion Avoidance
2020-04-21 16:34:07.422296,,3102,1642,Congestion Avoidance
2020-04-21 16:34:07.422297,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:07.422297,,1551,1551,Congestion Avoidance
2020-04-21 16:34:07.422297,,3011,1551,Congestion Avoidance
2020-04-21 16:34:07.422298,,4471,1551,Congestion Avoidance
2020-04-21 16:34:07.422298,Triple Duplicate,6615,2235,Fast Recovery
2020-04-21 16:34:07.422298,,2235,2235,Congestion Avoidance
2020-04-21 16:34:07.422299,,3695,2235,Congestion Avoidance
2020-04-21 16:34:07.422299,Triple Duplicate,6227,1847,Fast Recovery
2020-04-21 16:34:07.423446,Retransmission,1460,3113,Slow Start
2020-04-21 16:34:07.423484,,2920,3113,Slow Start
2020-04-21 16:34:07.423485,,3113,3113,Congestion Avoidance
2020-04-21 16:34:07.423485,Triple Duplicate,5936,1556,Fast Recovery
2020-04-21 16:34:07.423486,,1556,1556,Congestion Avoidance
2020-04-21 16:34:07.423486,,3016,1556,Congestion Avoidance
2020-04-21 16:34:07.423486,Triple Duplicate,5888,1508,Fast Recovery
2020-04-21 16:34:07.425728,Retransmission,1460,2944,Slow Start
2020-04-21 16:34:07.425730,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:07.425764,,2920,1460,Congestion Avoidance
2020-04-21 16:34:07.425765,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:07.425765,,1460,1460,Congestion Avoidance
